category,status,title,price,nickname,date
가전_생활가전,판매,네스프레소 시티즈 팝니다,"120,000",곰돌이푸우,23:16
가전_생활가전,판매,원봉 위프 정수기 냉온정수기 WFP-734AL 팝니다,"20,000",초보판매자정,23:15
가전_생활가전,판매,LG코드제로 오브제컬레션 A9s 청소기 올인원타워+스팀기능 팝니다.,"580,000",튜너파,23:13
가전_생활가전,판매,LG코드제로 오브제컬렉션 R9 로봇청소기 판매합니다.,"290,000",튜너파,23:12
가전_생활가전,판매,린나이 야끼바 생선구이기 어소기 사용안함,"250,000",마라마라마랑,23:10
가전_생활가전,판매,[새상품-미사용] 카카오프렌즈 스마트 공기청정기 (모델명:KFH-SP01) 선물용으로도 좋아요.,"38,000",듀니오,23:09
가전_생활가전,판매(안전),"<무료, 배송설치> 중고세탁기 중고건조기 세트, 엘지 17키로 14키로 , 2단설치","950,000",바른중고나라1,23:06
가전_생활가전,판매(안전),"<무료, 배송설치> 중고냉장고 중고세탁기 세트, 1인 가구 추천, 올분해통세척 ☆☆","500,000",바른중고나라1,23:05
가전_생활가전,판매,애플워치7 45mm 스테인리스 스틸 리퍼 미사용 그라파이트 밀레니즈루프(정품),"420,000",victorn,23:04
가전_생활가전,판매(안전),"<무료, 배송설치> 중고세탁기 삼성 10키로 워블 화이트 슬림형 , 올분해통세척","170,000",바른중고나라1,23:04
가전_생활가전,판매,[미개봉/AS 가능] Herman Miller 라이트플러스 B + 헤드레스트,"1,100,000",요기요상품권전문,23:03
가전_생활가전,판매(안전),로보락 s8 maxv ultra 삽니다,"600,000",asdfasdfvw,23:00
가전_생활가전,판매,다이슨 V11 컴플리트 무선 청소기,"350,000",wkdwkgoaks,23:00
가전_생활가전,판매(안전),LG 퓨리케어 공기청정기 32평형,"400,000",D테일하우스,22:59
가전_생활가전,판매,제이닉스 가습기,"6,000",트리플짱,22:59
가전_생활가전,판매,Lydsto S1 로봇청소기 S급,"200,000",우럭처럼,22:57
가전_생활가전,판매,동부대우 KR-B202W 전자렌지 팝니다.,"25,000",초보판매자정,22:56
가전_생활가전,판매,다이슨(DYSON) 퓨어쿨 링크 TP03 선풍기 겸 공기청정기 판매,"80,000",파란큐,22:55
가전_생활가전,판매,다이슨 V6 무선 청소기 판매,"80,000",파란큐,22:55
가전_생활가전,판매,DK 플리즈마 이온제균 더블케어 4단계 복합 필터 공기청정기 판매,"30,000",파란큐,22:54
가전_생활가전,판매,아이패드 미니6세대+애플펜슬2세대,"430,000",택배 기다리는 사람,22:54
가전_생활가전,예약중,2022년 삼성 창문형 에어컨 연장키트,"70,000",클린웹,22:52
가전_생활가전,판매,(미개봉)브라운9 파워케이스 팝니다!,"50,000",스튜엍밥,22:47
가전_생활가전,판매,다이슨v6 청소툴,"25,000",gas7****,22:45
가전_생활가전,판매,toocki 140w 5포트 pd 충전기 팝니다,"40,000",TOTAL90,22:45
가전_생활가전,판매,하이얼 아쿠아 통돌이 6kg 세탁기,"70,000",마펠좋아,22:44
가전_생활가전,판매,아셀케어 초음파 근육 관절 마사지기,"120,000",cheapsell,22:42
가전_생활가전,판매,코웨이 트리플체어 안마의자,"1,300,000",도시무정,22:37
가전_생활가전,판매(안전),"일렉트로맨 md60600a 목,어깨 안마기 팝니다","30,000",부천사는분,22:35
가전_생활가전,판매,네오플램피카 인덕션 거의 새것,"80,000",cokr54,22:35
가전_생활가전,판매,한빛나노 게르마늄온열매트,"3,000",rlavhehdwls,22:34
가전_생활가전,판매(안전),(미개봉)[스위스밀리터리] 블랑 날개없는 선풍기 (SMA-FB50W),"79,000",fewqf,22:33
가전_생활가전,판매,비달사순 에어스타일러 3종,"19,000",해달별사랑,22:33
가전_생활가전,판매,에브리봇 로봇청소기 Q3 plus 팝니다,"350,000",호이zz,22:29
가전_생활가전,판매(안전),미개봉) 발릴라 아이스크림 메이커,"119,000",fewqf,22:21
가전_생활가전,판매,이녹스프랑 투명 에어프라이어,"65,000",whitewinter2,22:18
가전_생활가전,판매,에어팟 4세대 정품/s급/박스,"130,000",run232,22:05
가전_생활가전,판매,스피키오 50키로 제빙기 SIM-50NA,"12,345",디트로뷰,22:02
가전_생활가전,판매,LG 트롬 14kg 건조기 RH14WH,"200,000",곤지암브라더스,22:01
가전_생활가전,판매(안전),누하스 안마의자,"600,000",땡이만세,21:59
가전_생활가전,판매(안전),미사용 아이폰 16프로 1TB 미국판 무음,"1,800,000",jshjeh12,21:54
가전_생활가전,판매(안전),레즈메드 airfit p10 마스크,"110,000",jshjeh12,21:53
가전_생활가전,판매,(개인/서울) LG 스타일러 3+1 블랙틴트미러,"480,000",곰보가기가막혀,21:53
가전_생활가전,판매(안전),"LG 트롬 오브제컬렉션 워시타워 S급, 세탁기24kg + 건조기16kg (엘지 본사 방문설치 가능) 판매합니다.","1,650,000",jungseakjin,21:53
가전_생활가전,판매,LG DIOS 와인셀러 8병 블랙,"190,000",맛양값입니다,21:51
가전_생활가전,판매,샤크 하이드로백 3in1 물청소+진공청소+셀프크리닝(미개봉),"370,000",화이팅합시다요오,21:47
가전_생활가전,판매(안전),[미개봉] allocacoc 파워큐브 오리지널 USB,"23,000",배경수,21:47
가전_생활가전,판매,로라스타 IGGI 스팀다리미,"160,000",리마팍,21:45
가전_생활가전,판매,"라면 자판기, 라면 조리기(하우스쿡)","2,500,000",동경,21:41
가전_생활가전,판매,"다이슨 V6,V7,V8 청소기 배터리 20개","100,000",moooodam,21:39
가전_생활가전,판매,삼성 로봇청소기 팝니다,"150,000",스티멍,21:36
가전_생활가전,판매,위닉스올바른가습기,"49,000",까불이와못난이,21:30
가전_생활가전,판매,샤오미 드리미 V10 (VVN3) 한국형 무선 청소기,"50,000",준율채,21:29
가전_생활가전,판매,XP PEN 엑스피펜 ARTIST 22 PLUS(거의새거),"470,000",히메로즈,21:27
가전_생활가전,판매,적외선 치료기 ir-2014,"70,000",LunaCieL,21:23
가전_생활가전,판매(안전),"아쿠바커피저울, 타임모어 드립포트, 하리오 드리퍼, 온도표시포트","100,000",김포n에드위,21:20
가전_생활가전,판매(안전),레터링 케이크 아이싱 기계 팝니다,"450,000",일급하면백수탈출하나,21:16
가전_생활가전,판매,다이슨v7 v8 v10 카페트롤러 모터헤드 청소헤드,"30,000",시루천사,21:13
가전_생활가전,판매,아센 수냉식 에어컨 판매합니다.,"1,000,000",in_kyo,21:12
가전_생활가전,판매(안전),휴테크 es9 안마의자 21년식,"600,000",나모스닷,21:02
가전_생활가전,판매,필립스 슬림쉐이브 전기 면도기,"89,000",2ndbs56,21:00
가전_생활가전,판매(안전),"날개없는 선풍기(미개봉,새상품)","75,000",njh5****,20:53
가전_생활가전,판매(안전),페인곤 플러스 전자침,"70,000",핑크로봇,20:52
가전_생활가전,판매(안전),치후 360 s7 t90 부품용,"20,000",토르토르,20:52
가전_생활가전,판매,"청호나이스 이과수 대용량 얼음 냉온 정수기 배달 설치 가능 (자동 살균 세척 기능, 냉수 정수 온수 얼음 기능)","180,000",푸른달빛2,20:51
가전_생활가전,판매(안전),LG 코드제로 A9 침구 브러쉬 35000원에 팝니다,"35,000",seogiday,20:50
가전_생활가전,판매,QHD 27인치 모니터 전원부 이상 (q270 jupiter 야마카시) 고장 부품용,"40,000",푸른달빛2,20:50
가전_생활가전,판매,HONS 침구 청소기 거의 새것,"10,000",sinh714,20:50
가전_생활가전,판매,32인치 led tv 백라이트 고장 리모컨0 (부품용 부품),"25,000",푸른달빛2,20:50
가전_생활가전,판매,LG코드제로9air,"300,000",강민석88,20:50
가전_생활가전,판매,바라짜 엔코 커피 그라인더 (12만원),"120,000",divider8,20:49
가전_생활가전,판매,LG에어로타워 공기청정기,"400,000",lyon1971,20:44
가전_생활가전,판매,인바디 다이얼 체지방 측정기 H40NWI 팝니다.,"320,000",두치와친구들,20:43
가전_생활가전,판매,샤오미 MI스마트 전기포트프로 MJHWSHO2YM 팝니다.,"35,000",두치와친구들,20:42
가전_생활가전,판매,위닉스제습기 DN3E170-LWK 팝니다.,"250,000",두치와친구들,20:42
가전_생활가전,판매,앤커 Q35 노이즈캔슬링 무선 헤드폰 새상품 6만,"60,000",belagio0,20:39
가전_생활가전,판매,리프핏숄더 승모근 마사지기+마사지크림 새상품 49000원,"49,000",belagio0,20:39
가전_생활가전,판매,삼성 드럼세탁기9k 25만원 판매합니다,"2,000",지니13,20:38
가전_생활가전,판매(안전),캔페트자판기 캔자판기 무인카페 멀티자판기LVM483 LVM482 LVM480 최대전시장운영 전국설치 상담환영 LVM6340KAD LVP300BL LVP301 BL LVP562BL LVP560 LVP550 LVP540 LVM6133 RVM5549 RVM3442,"88,888",자판기나라,20:34
가전_생활가전,판매,LG 퓨리케어 공기청정기 AS153HWWC 판매합니다!,"250,000",중고나롸롸,20:33
가전_생활가전,판매(안전),LG 트롬 스타일러 S5WB,"400,000",롤랜드,20:33
가전_생활가전,판매(안전),중고자판기 코인노래방 셀프 빨래방 셀프세차장 캔페트자판기 멀티자 판기 중고 최대전시장 전국직접설치LVM480 LVM482 LVM483 LVM481 LVP300BL LVP301BL LVP562BL LVP560 LVP550 LVP540 LVM6133 RVM,"77,777",자판기나라,20:33
가전_생활가전,판매(안전),중고자판기 코인노래방 셀프 빨래방 셀프세차장 캔페트자판기 멀티자 판기 중고 최대전시장 전국직접설치LVM480 LVM482 LVM483 LVM481 LVP300BL LVP301BL LVP562BL LVP560 LVP550 LVP540 LVM6133 RVM,"77,777",자판기나라,20:33
가전_생활가전,판매(안전),다이슨 휴미디파이 플러스 쿨 포름알데히드 공기청정기 니켈 + 골드,"650,000",jjo8****,20:33
가전_생활가전,판매,삼성건조기9k 15만원,"2,000",지니13,20:32
가전_생활가전,판매,위빗 치디핏 근적외선 원적외선 좌욕기,"100,000",wofms,20:26
