group,카테고리,제목,가격,판매상태,판매자등급,escrow,판매중,작성자,작성일자,URL,article_id
골프,골프_아이언/웨지/퍼터,하이퍼큐 7 아이언 950R,"370,000",SALE,인증+안전거래 회원,False,True,르네상스보이,2025-06-10,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1108208407,1108208407
골프,골프_아이언/웨지/퍼터,"야먀하 D스틸아이언세트 , 캘러웨이 X핫2+ 아이언세트 저렴히 판매합니다.(여성아이언가능)","110,000",ESCROW,중고나라 회원,True,True,이강rhrj,2025-06-10,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1108207956,1108207956
골프,골프_아이언/웨지/퍼터,타이틀리스트 스카티카메론 퓨츄라5S 센터퍼터 35인치 정품 판매합니다.,"260,000",ESCROW,중고나라 회원,True,True,이강rhrj,2025-06-10,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1108207831,1108207831
골프,골프_아이언/웨지/퍼터,시모어 33인치 센터퍼터 저렴히 판매합니다.,"110,000",ESCROW,중고나라 회원,True,True,이강rhrj,2025-06-10,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1108207812,1108207812
골프,골프_아이언/웨지/퍼터,드날리 골드 초경량 아이언 웨지 샤프트 (트루템퍼코리아 피팅 페럴 그립 교체),"220,000",ESCROW,◆셀러회원◆,True,True,준골프일산,2025-06-10,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1108207810,1108207810
골프,골프_아이언/웨지/퍼터,미즈노 mx 50 8아이언,"500,000",SALE,중고나라 회원,False,True,칼잡이,2025-06-10,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1108207524,1108207524
골프,골프_아이언/웨지/퍼터,젝시오9 아이언 세트(5~S),"430,000",ESCROW,본인인증 회원,True,True,비행탈출방지,2025-06-10,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1108207482,1108207482
골프,골프_아이언/웨지/퍼터,테일러메이드 스파이더 ZT재로토크 퍼터,"630,000",ESCROW,인증+안전거래 회원,True,True,deniskim12,2025-06-10,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1108207067,1108207067
골프,골프_아이언/웨지/퍼터,P770 팬텀블랙 한정판 7아이언,"1,190,000",SALE,인증+안전거래 회원,False,True,딩,2025-06-10,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1108206654,1108206654
골프,골프_아이언/웨지/퍼터,클리브랜드 집코어 50 52 56 웨지 S200,"270,000",SALE,본인인증 회원,False,True,핫 거래,2025-06-10,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1108206270,1108206270
골프,골프_아이언/웨지/퍼터,제스타임 302 오리지널 다골 S200,"800,000",SALE,본인인증 회원,False,True,핫 거래,2025-06-10,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1108206248,1108206248
골프,골프_아이언/웨지/퍼터,브리지스톤 v300 6세대 9아이언  S대 필드 미사용,"700,000",ESCROW,인증+안전거래 회원,True,True,빅보스,2025-06-10,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1108206178,1108206178
골프,골프_아이언/웨지/퍼터,캘러웨이 죠스 포지드,"150,000",SALE,중고나라 회원,False,True,찐,2025-06-10,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1108205863,1108205863
골프,골프_아이언/웨지/퍼터,(65만원) 젝시오11 5~S 카본 정품 아이언 최저가 판매,"650,000",ESCROW,◆셀러회원◆,True,True,gifttop,2025-06-10,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1108203577,1108203577
골프,골프_아이언/웨지/퍼터,기가 프리미엄 69ers 블랙에디션 아이언세트,"150,000",SALE,본인인증 회원,False,True,ksd9818,2025-06-10,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1108202430,1108202430
골프,골프_아이언/웨지/퍼터,오딧세이 화이트핫 OG 더블 와이드 퍼터,"160,000",SALE,본인인증 회원,False,True,똥꼬발랄모모,2025-06-10,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1108202023,1108202023
골프,골프_아이언/웨지/퍼터,미즈노 MX-70 스피드메탈 아이언세트 5~P 국내정품,"350,000",ESCROW,인증+안전거래 회원,True,True,pgasky,2025-06-10,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1108201749,1108201749
골프,골프_아이언/웨지/퍼터,스카티카메룬 팬텀11.5 34인치 정품,"380,000",SALE,중고나라 회원,False,True,꼬맹이ㅋ,2025-06-10,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1108201746,1108201746
골프,골프_아이언/웨지/퍼터,타이틀리스트 712mb 5~P 다골s200 리샤프팅 새그립,"260,000",ESCROW,중고나라 회원,True,True,앰프는언제만드냐,2025-06-10,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1108200384,1108200384
골프,골프_아이언/웨지/퍼터,오딧세이 odyssey  METAL X-1 33인치 미즈노 32인치​ 말렛형 퍼터 저렴히 팝니다,"60,000",SALE,중고나라 회원,False,True,tyuiop,2025-06-10,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1108200140,1108200140
골프,골프_아이언/웨지/퍼터,테일러메이드 뉴p790 4세대 4p 7아이언,"890,000",SALE,중고나라 회원,False,True,매너거래요어,2025-06-10,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1108200058,1108200058
골프,골프_아이언/웨지/퍼터,테일러메이드 버너 플러스 아이언 셋트,"160,000",SALE,본인인증 회원,False,True,spdcom1,2025-06-10,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1108199425,1108199425
골프,골프_아이언/웨지/퍼터,브릿지스톤 v300 8  8아이언,"800,000",SALE,중고나라 회원,False,True,사기아니니안심상점,2025-06-10,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1108199116,1108199116
골프,골프_아이언/웨지/퍼터,미즈노프로 245 4번 아이언 새제품,"100,000",SALE,인증+안전거래 회원,False,True,다옹브레,2025-06-10,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1108198727,1108198727
골프,골프_아이언/웨지/퍼터,캘러웨이 X포지드 CB 아이언 4~P,"480,000",ESCROW,인증+안전거래 회원,True,True,바이오해져드,2025-06-10,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1108198154,1108198154
골프,골프_아이언/웨지/퍼터,테일러메이드  버너 4번아이언,"50,000",ESCROW,인증+안전거래 회원,True,True,syc1359,2025-06-10,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1108197982,1108197982
골프,골프_아이언/웨지/퍼터,스카티 카메론 뉴퍼터2  (34),"350,000",SALE,중고나라 회원,False,True,듀크,2025-06-10,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1108197672,1108197672
골프,골프_아이언/웨지/퍼터,핑 퍼터,"50,000",ESCROW,인증+안전거래 회원,True,True,smile5175,2025-06-10,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1108197149,1108197149
