group,카테고리,제목,가격,판매상태,판매자등급,escrow,판매중,작성자,작성일자,URL,article_id
홈_생활용품,홈/생활용품_기타,스타벅스 - 서머 브리즈 니트 백 세트 (배송비 포함),"40,000",SALE,중고나라 회원,False,True,트러플머쉬룸수프,2025-06-07,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107895739,1107895739
홈_생활용품,홈/생활용품_기타,미르 텀블러 12온스  354ml 블랙 새상품,"20,000",SALE,중고나라 회원,False,True,에눌문의무시및차단,2025-06-07,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107895717,1107895717
홈_생활용품,홈/생활용품_기타,대한항공 마그넷 2종세트,"5,000",SALE,중고나라 회원,False,True,에눌문의무시및차단,2025-06-07,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107895694,1107895694
홈_생활용품,홈/생활용품_기타,화장실 안전손잡이 9.500,"9,500",SALE,인증+안전거래 회원,False,True,khurotc1,2025-06-07,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107895517,1107895517
홈_생활용품,홈/생활용품_기타,맥심 top 위글위글 콜라보 굿즈 데스크 오거나이저 & 실리콘 마그넷 세트,"39,000",SALE,중고나라 회원,False,True,xmfortm,2025-06-07,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107895388,1107895388
홈_생활용품,홈/생활용품_기타,(새상품) 오제티 리틀버니캔들 핑크,"10,000",SALE,중고나라 회원,False,True,미니미니칩췹,2025-06-07,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107895382,1107895382
홈_생활용품,홈/생활용품_기타,디올 슈즈 쿠션  새상품 택포,"30,000",ESCROW,인증+안전거래 회원,True,True,김소정0819,2025-06-07,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107895074,1107895074
홈_생활용품,홈/생활용품_기타,퍼시스 의자,"25,000",SALE,중고나라 회원,False,True,정리기본,2025-06-07,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107895049,1107895049
홈_생활용품,홈/생활용품_기타,물푸레 남원수공예 나무목기세트,"65,000",SALE,중고나라 회원,False,True,정리기본,2025-06-07,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107894887,1107894887
홈_생활용품,홈/생활용품_기타,스타벅스 SS DW 피오니 투고 텀블러 473ml (새상품),"55,000",SALE,본인인증 회원,False,True,GuKim6889,2025-06-07,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107894615,1107894615
홈_생활용품,홈/생활용품_기타,스타벅스 SS 마이버디 춘식이 켄처 텀블러 591ml,"79,000",SALE,본인인증 회원,False,True,GuKim6889,2025-06-07,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107894591,1107894591
홈_생활용품,홈/생활용품_기타,스타벅스 x 블랙핑크 스터드 콜드컵 710ml 블랙 (새상품),"35,000",SALE,본인인증 회원,False,True,GuKim6889,2025-06-07,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107894577,1107894577
홈_생활용품,홈/생활용품_기타,스타벅스 SS 홀리데이 스탠리 레드 보온병 500ml (새상품),"49,000",SALE,본인인증 회원,False,True,GuKim6889,2025-06-07,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107894558,1107894558
홈_생활용품,홈/생활용품_기타,"스타벅스 23 밸런타인 라임 글리터 콜드컵 473ml  
(새상품)","69,000",SALE,본인인증 회원,False,True,GuKim6889,2025-06-07,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107894547,1107894547
홈_생활용품,홈/생활용품_기타,접이식 저주파 목 마사지기,"15,000",SALE,인증+안전거래 회원,False,True,쫑아짱짱,2025-06-07,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107894534,1107894534
홈_생활용품,홈/생활용품_기타,환기타임 위닉스용,"35,000",SALE,인증+안전거래 회원,False,True,fdphvezt,2025-06-07,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107894140,1107894140
홈_생활용품,홈/생활용품_기타,미국 히어로아츠 빈티지 꽃 스탬프,"13,000",SALE,중고나라 회원,False,True,안네의다락방,2025-06-07,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107894052,1107894052
홈_생활용품,홈/생활용품_기타,옛날장독대 옹기 항아리 5개+옹기화분2개덤 전부 합 저렴하게 2만5천원(수원),"25,000",SALE,본인인증 회원,False,True,jos2985,2025-06-07,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107893915,1107893915
홈_생활용품,홈/생활용품_기타,"반값택배천원) 골드 칼리도스코프 콜드컵 710ml(정가 25,000) 2개가능","17,000",SALE,중고나라 회원,False,True,아로미이이,2025-06-07,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107893833,1107893833
홈_생활용품,홈/생활용품_기타,와인 코르크 마개,"2,000",SALE,중고나라 회원,False,True,SASIMA,2025-06-07,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107893811,1107893811
